Product_ID,Product_Name,Category,Units_Sold,unit_price,Supplier,Waste_Units,Notes,delivery_date,Sales_Date, Inventory,Revenue,waste cost,Inventory cost
P002,milk 2l,Dairy,12,3.5,DairyBest Inc.,3,Recognize both media actually.,2024-10-24,2024-10-25,15,42,10.5,52.5
P007,eggs dozen,Dairy,52,4,DairyBest Inc.,0,It law.,2025-04-29,2025-04-29,52,208,0,208
P001,bananas,Fruits,59,0.45,Agrifoods Inc.,2,Present model.,2024-02-22,2024-02-20,61,26.55,0.9,27.45
P001,bananas,Fruits,60,0.45,Agrifoods Inc.,1,Husband professor.,2024-11-25,2024-11-25,61,27,0.45,27.45
P003,chicken breast,Meat,72,9.25,Meats-R-Us Inc.,5,Through.,2023-11-29,2023-11-30,77,666,46.25,712.25
P003,chicken breast,Meat,61,9.25,Meats-R-Us Inc.,5,High site spend.,2023-10-05,2023-10-06,66,564.25,46.25,610.5
P002,milk 2l,Dairy,44,3.5,DairyBest Inc.,5,Purpose drop.,2024-08-30,2024-08-28,49,154,17.5,171.5
P007,eggs dozen,Dairy,48,4,DairyBest Inc.,4,Join man.,2023-11-19,2023-11-20,52,192,16,208
P002,milk 2l,Dairy,58,3.5,DairyBest Inc.,5,Both strategy.,2025-05-29,2025-05-28,63,203,17.5,220.5
P002,milk 2l,Dairy,63,3.5,DairyBest Inc.,3,Money organization.,2023-12-26,2023-12-24,66,220.5,10.5,231
P007,eggs dozen,Dairy,73,4,DairyBest Inc.,5,Only example least.,2023-06-17,2023-06-15,78,292,20,312
P001,bananas,Fruits,74,0.45,agrifoods inc.,3,Leg.,2024-07-22,2024-07-22,77,33.3,1.35,34.65
P007,eggs dozen,Dairy,64,4,DairyBest Inc.,2,Under third.,2024-05-23,2024-05-22,66,256,8,264
P001,bananas,Fruits,14,0.45,Agrifoods Inc.,2,Field light.,2024-03-03,2024-03-03,16,6.3,0.9,7.2
P003,chicken breast,Meat,63,9.25,Meats-R-Us Inc.,2,Red seven.,2023-12-21,2023-12-20,65,582.75,18.5,601.25
P007,eggs dozen,Dairy,69,4,DairyBest Inc.,2,Performance suddenly.,2023-04-30,2023-04-28,71,276,8,284
P005,lettuce,Vegetables,66,1.1,GreenLeaf Inc.,3,Scene think why.,2023-07-14,2023-07-13,69,72.6,3.3,75.9
P006,tomatoes,Vegetables,72,1.25,GreenLeaf Inc.,5,Nothing tax.,2024-03-03,2024-03-02,77,90,6.25,96.25
P007,eggs dozen,Dairy,25,4,DairyBest Inc.,1,Eight safe.,2023-06-25,2023-06-24,26,100,4,104
P001,bananas,Fruits,28,0.45,AgriFoods Inc.,3,Bank if.,2024-07-24,2024-07-24,31,12.6,1.35,13.95
P007,eggs dozen,Dairy,54,4,DairyBest Inc.,0,Region laugh lay.,2024-12-06,2024-12-05,54,216,0,216
P007,eggs dozen,Dairy,53,4,DairyBest Inc.,3,Sit rock political.,2023-05-24,2023-05-25,56,212,12,224
P002,milk 2l,Dairy,66,3.5,DairyBest Inc.,0,Goal center.,2024-12-14,2024-12-14,66,231,0,231
P006,tomatoes,Vegetables,37,1.25,GreenLeaf Inc.,0,World day.,2024-11-10,2024-11-10,37,46.25,0,46.25
P002,milk 2l,Dairy,41,3.5,DairyBest Inc.,3,Case song black.,2024-04-09,2024-04-07,44,143.5,10.5,154
P004,bread-white,Bakery,74,2.15,BakeHouse Inc.,0,Say and create.,2024-09-23,2024-09-21,74,159.1,0,159.1
P007,eggs dozen,Dairy,47,4,DairyBest Inc.,4,Box name.,2023-10-29,2023-10-29,51,188,16,204
P001,bananas,Fruits,39,0.45,Agrifoods Inc.,3,Include environmental learn.,2024-12-04,2024-12-04,42,17.55,1.35,18.9
P001,bananas,Fruits,48,0.45,Agrifoods Inc.,1,Especially dream mean.,2023-12-16,2023-12-16,49,21.6,0.45,22.05
P001,bananas,Fruits,22,0.45,Agrifoods Inc.,0,Firm once political.,2024-10-30,2024-10-31,22,9.9,0,9.9
P004,bread-white,Bakery,25,2.15,BakeHouse Inc.,1,Focus show.,2023-05-20,2023-05-19,26,53.75,2.15,55.9
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,4,Such station would.,2023-12-31,2023-12-29,44,18,1.8,19.8
P007,eggs dozen,Dairy,20,4,DairyBest Inc.,3,Wonder cut.,2023-04-01,2023-03-30,23,80,12,92
P007,eggs dozen,Dairy,53,4,DairyBest Inc.,3,Find common.,2025-03-06,2025-03-05,56,212,12,224
P003,chicken breast,Meat,12,9.25,Meats-R-Us Inc.,5,Southern dog various.,2024-05-05,2024-05-06,17,111,46.25,157.25
P005,lettuce,Vegetables,33,1.1,GreenLeaf Inc.,3,Radio real those.,2024-05-05,2024-05-04,36,36.3,3.3,39.6
P002,milk 2l,Dairy,60,3.5,DairyBest Inc.,5,Education.,2024-03-05,2024-03-04,65,210,17.5,227.5
P002,milk 2l,Dairy,16,3.5,DairyBest Inc.,3,Method gun cultural.,2024-04-27,2024-04-27,19,56,10.5,66.5
P004,bread-white,Bakery,46,2.15,BakeHouse Inc.,4,Win bar center sit.,2023-01-08,2023-01-08,50,98.9,8.6,107.5
P002,milk 2l,Dairy,78,3.5,DairyBest Inc.,2,Structure radio call.,2024-04-17,2024-04-17,80,273,7,280
P005,lettuce,Vegetables,51,1.1,GreenLeaf Inc.,0,Including themselves.,2024-04-10,2024-04-09,51,56.1,0,56.1
P003,chicken breast,Meat,74,9.25,Meats-R-Us Inc.,2,Science lawyer serve.,2023-08-31,2023-08-29,76,684.5,18.5,703
P004,bread-white,Bakery,44,2.15,BakeHouse Inc.,1,School by.,2025-04-13,2025-04-13,45,94.6,2.15,96.75
P003,chicken breast,Meat,12,9.25,Meats-R-Us Inc.,2,Same audience.,2024-10-17,2024-10-15,14,111,18.5,129.5
P001,bananas,Fruits,39,0.45,AgriFoods Inc.,4,Participant from.,2024-10-08,2024-10-07,43,17.55,1.8,19.35
P002,milk 2l,Dairy,63,3.5,DairyBest Inc.,2,Scene should personal.,2023-04-22,2023-04-23,65,220.5,7,227.5
P001,bananas,Fruits,36,0.45,Agrifoods Inc.,0,Movie mention them write.,2023-04-03,2023-04-03,36,16.2,0,16.2
P004,bread-white,Bakery,25,2.15,BakeHouse Inc.,4,Television why.,2023-03-30,2023-03-29,29,53.75,8.6,62.35
P007,eggs dozen,Dairy,13,4,DairyBest Inc.,4,Pressure decide think.,2023-04-22,2023-04-23,17,52,16,68
P007,eggs dozen,Dairy,56,4,DairyBest Inc.,0,Spring blood everything clear.,2024-03-18,2024-03-18,56,224,0,224
P003,chicken breast,Meat,34,9.25,Meats-R-Us Inc.,3,Dark anyone phone.,2024-08-17,2024-08-18,37,314.5,27.75,342.25
P001,bananas,Fruits,20,0.45,Agrifoods Inc.,1,Follow money sing great.,2024-01-14,2024-01-12,21,9,0.45,9.45
P004,bread-white,Bakery,77,2.15,BakeHouse Inc.,4,Leave none ready.,2023-05-04,2023-05-05,81,165.55,8.6,174.15
P002,milk 2l,Dairy,24,3.5,DairyBest Inc.,5,Democratic rise activity.,2025-01-11,2025-01-10,29,84,17.5,101.5
P004,bread-white,Bakery,36,2.15,BakeHouse Inc.,5,Clear hold.,2023-08-10,2023-08-11,41,77.4,10.75,88.15
P002,milk 2l,Dairy,25,3.5,DairyBest Inc.,0,Positive structure bad.,2023-09-17,2023-09-18,25,87.5,0,87.5
P004,bread-white,Bakery,14,2.15,BakeHouse Inc.,5,Real herself reality.,2023-04-17,2023-04-17,19,30.1,10.75,40.85
P003,chicken breast,Meat,18,9.25,Meats-R-Us Inc.,5,There order treat.,2023-01-14,2023-01-13,23,166.5,46.25,212.75
P006,tomatoes,Vegetables,80,1.25,GreenLeaf Inc.,1,Light meeting.,2023-02-27,2023-02-28,81,100,1.25,101.25
P003,chicken breast,Meat,65,9.25,Meats-R-Us Inc.,4,Culture movie major.,2023-10-25,2023-10-26,69,601.25,37,638.25
P002,milk 2l,Dairy,20,3.5,DairyBest Inc.,4,Story value store.,2025-01-30,2025-01-30,24,70,14,84
P006,tomatoes,Vegetables,29,1.25,GreenLeaf Inc.,5,Describe face church.,2024-12-19,2024-12-19,34,36.25,6.25,42.5
P003,chicken breast,Meat,51,9.25,Meats-R-Us Inc.,1,Growth marriage.,2024-03-11,2024-03-10,52,471.75,9.25,481
P004,bread-white,Bakery,46,2.15,BakeHouse Inc.,5,Statement method.,2023-02-03,2023-02-04,51,98.9,10.75,109.65
P006,tomatoes,Vegetables,23,1.25,GreenLeaf Inc.,0,Event range.,2024-03-10,2024-03-11,23,28.75,0,28.75
P004,bread-white,Bakery,67,2.15,BakeHouse Inc.,0,Either wide develop.,2024-08-13,2024-08-13,67,144.05,0,144.05
P001,bananas,Fruits,45,0.45,Agrifoods Inc.,3,Kid let.,2024-12-13,2024-12-13,48,20.25,1.35,21.6
P006,tomatoes,Vegetables,70,1.25,GreenLeaf Inc.,4,She family speech.,2023-08-19,2023-08-17,74,87.5,5,92.5
P007,eggs dozen,Dairy,19,4,DairyBest Inc.,5,Rather son business summer.,2024-01-06,2024-01-07,24,76,20,96
P007,eggs dozen,Dairy,70,4,DairyBest Inc.,5,Federal part.,2024-08-02,2024-07-31,75,280,20,300
P006,tomatoes,Vegetables,31,1.25,GreenLeaf Inc.,2,Fight member a.,2023-01-18,2023-01-19,33,38.75,2.5,41.25
P005,lettuce,Vegetables,77,1.1,GreenLeaf Inc.,5,Attorney how.,2023-06-05,2023-06-06,82,84.7,5.5,90.2
P006,tomatoes,Vegetables,46,1.25,GreenLeaf Inc.,5,Live.,2024-09-13,2024-09-12,51,57.5,6.25,63.75
P007,eggs dozen,Dairy,32,4,DairyBest Inc.,4,Professional laugh specific rate.,2024-12-06,2024-12-07,36,128,16,144
P002,milk 2l,Dairy,30,3.5,DairyBest Inc.,0,Position community.,2024-07-23,2024-07-21,30,105,0,105
P003,chicken breast,Meat,76,9.25,Meats-R-Us Inc.,3,General member.,2023-01-05,2023-01-03,79,703,27.75,730.75
P001,bananas,Fruits,32,0.45,agrifoods inc.,5,People site.,2023-07-14,2023-07-14,37,14.4,2.25,16.65
P002,milk 2l,Dairy,42,3.5,DairyBest Inc.,0,Student police.,2024-12-17,2024-12-17,42,147,0,147
P003,chicken breast,Meat,66,9.25,Meats-R-Us Inc.,3,Behavior occur.,2023-07-11,2023-07-09,69,610.5,27.75,638.25
P006,tomatoes,Vegetables,28,1.25,GreenLeaf Inc.,5,Mrs.,2024-09-23,2024-09-23,33,35,6.25,41.25
P007,eggs dozen,Dairy,56,4,DairyBest Inc.,5,Require remember.,2024-10-20,2024-10-18,61,224,20,244
P003,chicken breast,Meat,72,9.25,Meats-R-Us Inc.,4,Commercial.,2024-11-18,2024-11-18,76,666,37,703
P006,tomatoes,Vegetables,26,1.25,GreenLeaf Inc.,0,Someone argue win.,2025-03-13,2025-03-14,26,32.5,0,32.5
P006,tomatoes,Vegetables,23,1.25,GreenLeaf Inc.,2,Material candidate help.,2023-08-01,2023-08-01,25,28.75,2.5,31.25
P005,lettuce,Vegetables,23,1.1,GreenLeaf Inc.,1,Address detail.,2023-10-13,2023-10-13,24,25.3,1.1,26.4
P001,bananas,Fruits,41,0.45,Agrifoods Inc.,2,Few safe.,2024-07-24,2024-07-25,43,18.45,0.9,19.35
P006,tomatoes,Vegetables,36,1.25,GreenLeaf Inc.,2,Feel however.,2023-02-24,2023-02-25,38,45,2.5,47.5
P003,chicken breast,Meat,79,9.25,Meats-R-Us Inc.,3,Girl game body history.,2023-10-04,2023-10-04,82,730.75,27.75,758.5
P002,milk 2l,Dairy,67,3.5,DairyBest Inc.,2,Voice produce.,2025-03-23,2025-03-23,69,234.5,7,241.5
P003,chicken breast,Meat,66,9.25,Meats-R-Us Inc.,0,Million piece.,2023-11-13,2023-11-12,66,610.5,0,610.5
P005,lettuce,Vegetables,43,1.1,GreenLeaf Inc.,0,Most apply.,2023-05-13,2023-05-14,43,47.3,0,47.3
P005,lettuce,Vegetables,53,1.1,GreenLeaf Inc.,5,Activity thousand want near.,2024-07-19,2024-07-20,58,58.3,5.5,63.8
P007,eggs dozen,Dairy,51,4,DairyBest Inc.,1,Fall kind.,2023-10-31,2023-10-29,52,204,4,208
P004,bread-white,Bakery,17,2.15,BakeHouse Inc.,5,Such sea.,2024-03-02,2024-03-02,22,36.55,10.75,47.3
P001,bananas,Fruits,72,0.45,Agrifoods Inc.,0,Want me.,2024-08-31,2024-09-01,72,32.4,0,32.4
P004,bread-white,Bakery,69,2.15,BakeHouse Inc.,1,Back career southern.,2024-09-28,2024-09-29,70,148.35,2.15,150.5
P002,milk 2l,Dairy,60,3.5,DairyBest Inc.,2,Weight anyone seven.,2025-04-05,2025-04-05,62,210,7,217
P005,lettuce,Vegetables,41,1.1,GreenLeaf Inc.,2,Community each.,2023-10-05,2023-10-04,43,45.1,2.2,47.3
P006,tomatoes,Vegetables,52,1.25,GreenLeaf Inc.,1,Sister wind front.,2024-09-11,2024-09-12,53,65,1.25,66.25
P007,eggs dozen,Dairy,14,4,DairyBest Inc.,3,Exactly young.,2024-04-05,2024-04-06,17,56,12,68
P003,chicken breast,Meat,50,9.25,Meats-R-Us Inc.,5,Apply for.,2023-07-10,2023-07-09,55,462.5,46.25,508.75
P004,bread-white,Bakery,11,2.15,BakeHouse Inc.,1,Still environment herself.,2025-03-29,2025-03-27,12,23.65,2.15,25.8
P003,chicken breast,Meat,59,9.25,Meats-R-Us Inc.,0,Development concern.,2025-01-26,2025-01-25,59,545.75,0,545.75
P006,tomatoes,Vegetables,55,1.25,GreenLeaf Inc.,3,Enough music.,2024-02-28,2024-02-27,58,68.75,3.75,72.5
P002,milk 2l,Dairy,12,3.5,DairyBest Inc.,4,Movie friend.,2024-01-06,2024-01-05,16,42,14,56
P002,milk 2l,Dairy,64,3.5,DairyBest Inc.,1,Station scene.,2023-11-21,2023-11-20,65,224,3.5,227.5
P005,lettuce,Vegetables,23,1.1,GreenLeaf Inc.,3,Become size.,2023-04-24,2023-04-25,26,25.3,3.3,28.6
P005,lettuce,Vegetables,49,1.1,GreenLeaf Inc.,2,Nor there material.,2023-12-03,2023-12-04,51,53.9,2.2,56.1
P001,bananas,Fruits,45,0.45,Agrifoods Inc.,3,Because lot hospital.,2024-10-09,2024-10-09,48,20.25,1.35,21.6
P006,tomatoes,Vegetables,41,1.25,GreenLeaf Inc.,3,Itself million.,2023-08-23,2023-08-23,44,51.25,3.75,55
P004,bread-white,Bakery,75,2.15,BakeHouse Inc.,2,Director people.,2023-04-15,2023-04-13,77,161.25,4.3,165.55
P007,eggs dozen,Dairy,42,4,DairyBest Inc.,0,Gas view.,2024-10-21,2024-10-21,42,168,0,168
P007,eggs dozen,Dairy,40,4,DairyBest Inc.,5,Ask cultural.,2023-03-12,2023-03-10,45,160,20,180
P004,bread-white,Bakery,21,2.15,BakeHouse Inc.,2,Sea eight charge.,2025-02-06,2025-02-05,23,45.15,4.3,49.45
P005,lettuce,Vegetables,59,1.1,GreenLeaf Inc.,4,Billion lead country.,2024-11-07,2024-11-07,63,64.9,4.4,69.3
P005,lettuce,Vegetables,12,1.1,GreenLeaf Inc.,3,Law run pretty matter.,2025-01-31,2025-01-29,15,13.2,3.3,16.5
P007,eggs dozen,Dairy,36,4,DairyBest Inc.,0,Account Democrat.,2023-09-18,2023-09-18,36,144,0,144
P005,lettuce,Vegetables,25,1.1,GreenLeaf Inc.,4,Lead up investment.,2023-04-15,2023-04-13,29,27.5,4.4,31.9
P004,bread-white,Bakery,17,2.15,BakeHouse Inc.,0,Become knowledge military consumer.,2024-03-11,2024-03-11,17,36.55,0,36.55
P004,bread-white,Bakery,26,2.15,BakeHouse Inc.,5,Say other section spend.,2025-05-07,2025-05-08,31,55.9,10.75,66.65
P007,eggs dozen,Dairy,11,4,DairyBest Inc.,2,Recently however apply.,2024-08-17,2024-08-16,13,44,8,52
P006,tomatoes,Vegetables,37,1.25,GreenLeaf Inc.,5,With notice.,2024-01-21,2024-01-19,42,46.25,6.25,52.5
P002,milk 2l,Dairy,20,3.5,DairyBest Inc.,2,Five.,2024-01-08,2024-01-09,22,70,7,77
P007,eggs dozen,Dairy,57,4,DairyBest Inc.,5,World choice safe.,2023-11-29,2023-11-28,62,228,20,248
P003,chicken breast,Meat,70,9.25,Meats-R-Us Inc.,5,Avoid thousand forward.,2025-01-21,2025-01-20,75,647.5,46.25,693.75
P006,tomatoes,Vegetables,77,1.25,GreenLeaf Inc.,5,Ability probably.,2024-04-28,2024-04-26,82,96.25,6.25,102.5
P005,lettuce,Vegetables,44,1.1,GreenLeaf Inc.,1,Loss country single.,2024-05-26,2024-05-24,45,48.4,1.1,49.5
P004,bread-white,Bakery,33,2.15,BakeHouse Inc.,3,Want probably girl perhaps.,2024-03-10,2024-03-09,36,70.95,6.45,77.4
P007,eggs dozen,Dairy,35,4,DairyBest Inc.,0,Cup coach.,2025-04-05,2025-04-03,35,140,0,140
P003,chicken breast,Meat,73,9.25,Meats-R-Us Inc.,3,Answer character.,2023-08-18,2023-08-18,76,675.25,27.75,703
P001,bananas,Fruits,18,0.45,Agrifoods Inc.,3,Story and certainly.,2024-03-07,2024-03-06,21,8.1,1.35,9.45
P007,eggs dozen,Dairy,32,4,DairyBest Inc.,0,Market better action ok.,2023-06-28,2023-06-27,32,128,0,128
P004,bread-white,Bakery,71,2.15,BakeHouse Inc.,1,Thing herself the.,2024-06-25,2024-06-26,72,152.65,2.15,154.8
P001,bananas,Fruits,49,0.45,agrifoods inc.,4,However head.,2023-07-23,2023-07-21,53,22.05,1.8,23.85
P002,milk 2l,Dairy,32,3.5,DairyBest Inc.,2,Student sure world.,2025-04-30,2025-05-01,34,112,7,119
P006,tomatoes,Vegetables,25,1.25,GreenLeaf Inc.,5,Some wait look.,2024-08-16,2024-08-14,30,31.25,6.25,37.5
P005,lettuce,Vegetables,20,1.1,GreenLeaf Inc.,0,Pattern operation beyond.,2023-12-23,2023-12-24,20,22,0,22
P004,bread-white,Bakery,42,2.15,BakeHouse Inc.,4,Personal drop.,2024-03-18,2024-03-18,46,90.3,8.6,98.9
P003,chicken breast,Meat,30,9.25,Meats-R-Us Inc.,2,Already himself finally.,2024-11-25,2024-11-23,32,277.5,18.5,296
P006,tomatoes,Vegetables,16,1.25,GreenLeaf Inc.,0,Popular analysis in.,2024-07-19,2024-07-17,16,20,0,20
P006,tomatoes,Vegetables,68,1.25,GreenLeaf Inc.,0,Along resource political.,2025-03-21,2025-03-22,68,85,0,85
P002,milk 2l,Dairy,66,3.5,DairyBest Inc.,1,Various store candidate.,2023-06-11,2023-06-11,67,231,3.5,234.5
P004,bread-white,Bakery,72,2.15,BakeHouse Inc.,1,Happen effect cover.,2024-07-26,2024-07-25,73,154.8,2.15,156.95
P007,eggs dozen,Dairy,66,4,DairyBest Inc.,3,Many win much.,2024-06-25,2024-06-23,69,264,12,276
P003,chicken breast,Meat,58,9.25,Meats-R-Us Inc.,1,Artist rule.,2023-01-21,2023-01-19,59,536.5,9.25,545.75
P007,eggs dozen,Dairy,22,4,DairyBest Inc.,3,Condition save cut shake.,2025-02-05,2025-02-06,25,88,12,100
P003,chicken breast,Meat,19,9.25,Meats-R-Us Inc.,0,Game success.,2023-01-20,2023-01-21,19,175.75,0,175.75
P007,eggs dozen,Dairy,41,4,DairyBest Inc.,1,Reach.,2025-04-05,2025-04-03,42,164,4,168
P005,lettuce,Vegetables,60,1.1,GreenLeaf Inc.,2,Between but table.,2023-04-13,2023-04-13,62,66,2.2,68.2
P001,bananas,Fruits,13,0.45,Agrifoods Inc.,5,Mind energy.,2024-11-09,2024-11-08,18,5.85,2.25,8.1
P007,eggs dozen,Dairy,38,4,DairyBest Inc.,5,Concern garden there.,2023-08-21,2023-08-19,43,152,20,172
P002,milk 2l,Dairy,56,3.5,DairyBest Inc.,0,Half painting total.,2023-04-04,2023-04-05,56,196,0,196
P006,tomatoes,Vegetables,37,1.25,GreenLeaf Inc.,1,Game age.,2024-12-17,2024-12-18,38,46.25,1.25,47.5
P001,bananas,Fruits,31,0.45,Agrifoods Inc.,0,Occur stuff.,2024-11-07,2024-11-07,31,13.95,0,13.95
P001,bananas,Fruits,19,0.45,Agrifoods Inc.,3,Piece early.,2023-01-03,2023-01-01,22,8.55,1.35,9.9
P005,lettuce,Vegetables,17,1.1,GreenLeaf Inc.,1,Government history team.,2023-12-02,2023-12-02,18,18.7,1.1,19.8
P004,bread-white,Bakery,63,2.15,BakeHouse Inc.,2,Each win age.,2024-09-14,2024-09-13,65,135.45,4.3,139.75
P003,chicken breast,Meat,11,9.25,Meats-R-Us Inc.,1,Include another.,2024-04-29,2024-04-28,12,101.75,9.25,111
P005,lettuce,Vegetables,24,1.1,GreenLeaf Inc.,3,Truth establish.,2023-09-26,2023-09-27,27,26.4,3.3,29.7
P007,eggs dozen,Dairy,24,4,DairyBest Inc.,4,Resource explain.,2024-05-27,2024-05-25,28,96,16,112
P005,lettuce,Vegetables,73,1.1,GreenLeaf Inc.,2,Same laugh policy arrive.,2023-01-21,2023-01-22,75,80.3,2.2,82.5
P004,bread-white,Bakery,51,2.15,BakeHouse Inc.,2,Table space sign.,2025-01-24,2025-01-25,53,109.65,4.3,113.95
P006,tomatoes,Vegetables,28,1.25,GreenLeaf Inc.,3,Themselves describe town.,2023-05-20,2023-05-21,31,35,3.75,38.75
P001,bananas,Fruits,39,0.45,agrifoods inc.,4,Factor task instead.,2023-12-05,2023-12-03,43,17.55,1.8,19.35
P004,bread-white,Bakery,28,2.15,BakeHouse Inc.,3,Sister value material can.,2023-02-13,2023-02-14,31,60.2,6.45,66.65
P007,eggs dozen,Dairy,58,4,DairyBest Inc.,0,Staff career.,2023-01-05,2023-01-06,58,232,0,232
P001,bananas,Fruits,64,0.45,agrifoods inc.,3,As capital kitchen.,2023-10-01,2023-09-29,67,28.8,1.35,30.15
P006,tomatoes,Vegetables,50,1.25,GreenLeaf Inc.,3,Attack I follow.,2023-04-17,2023-04-18,53,62.5,3.75,66.25
P004,bread-white,Bakery,68,2.15,BakeHouse Inc.,0,Kitchen find.,2023-01-14,2023-01-15,68,146.2,0,146.2
P004,bread-white,Bakery,32,2.15,BakeHouse Inc.,2,Beat.,2024-07-19,2024-07-20,34,68.8,4.3,73.1
P004,bread-white,Bakery,65,2.15,BakeHouse Inc.,1,Look answer wide.,2025-03-29,2025-03-29,66,139.75,2.15,141.9
P002,milk 2l,Dairy,56,3.5,DairyBest Inc.,4,Beautiful between.,2024-04-10,2024-04-08,60,196,14,210
P005,lettuce,Vegetables,31,1.1,GreenLeaf Inc.,0,Minute kind.,2024-11-26,2024-11-25,31,34.1,0,34.1
P007,eggs dozen,Dairy,78,4,DairyBest Inc.,0,After human.,2023-05-12,2023-05-13,78,312,0,312
P004,bread-white,Bakery,18,2.15,BakeHouse Inc.,5,Prevent send.,2025-04-25,2025-04-23,23,38.7,10.75,49.45
P001,bananas,Fruits,53,0.45,AgriFoods Inc.,4,Whom together.,2023-08-22,2023-08-20,57,23.85,1.8,25.65
P007,eggs dozen,Dairy,62,4,DairyBest Inc.,4,Entire blue.,2023-03-22,2023-03-20,66,248,16,264
P007,eggs dozen,Dairy,56,4,DairyBest Inc.,3,Successful accept investment.,2023-02-25,2023-02-25,59,224,12,236
P005,lettuce,Vegetables,36,1.1,GreenLeaf Inc.,5,Team but reach.,2024-03-24,2024-03-25,41,39.6,5.5,45.1
P001,bananas,Fruits,16,0.45,Agrifoods Inc.,3,Quite minute idea.,2025-02-12,2025-02-11,19,7.2,1.35,8.55
P007,eggs dozen,Dairy,13,4,DairyBest Inc.,2,Theory road.,2024-12-30,2024-12-29,15,52,8,60
P006,tomatoes,Vegetables,14,1.25,GreenLeaf Inc.,4,It financial.,2024-07-02,2024-06-30,18,17.5,5,22.5
P004,bread-white,Bakery,72,2.15,BakeHouse Inc.,4,Of live.,2023-01-18,2023-01-16,76,154.8,8.6,163.4
P001,bananas,Fruits,16,0.45,AgriFoods Inc.,5,As myself site.,2023-07-13,2023-07-12,21,7.2,2.25,9.45
P003,chicken breast,Meat,79,9.25,Meats-R-Us Inc.,0,Republican create open.,2024-05-10,2024-05-08,79,730.75,0,730.75
P004,bread-white,Bakery,74,2.15,BakeHouse Inc.,0,Serious matter.,2023-06-14,2023-06-13,74,159.1,0,159.1
P001,bananas,Fruits,78,0.45,AgriFoods Inc.,2,Throughout blood gas.,2024-01-14,2024-01-15,80,35.1,0.9,36
P002,milk 2l,Dairy,20,3.5,DairyBest Inc.,3,Step decade.,2023-09-17,2023-09-16,23,70,10.5,80.5
P001,bananas,Fruits,77,0.45,Agrifoods Inc.,0,Minute city party.,2023-08-01,2023-08-02,77,34.65,0,34.65
P005,lettuce,Vegetables,37,1.1,GreenLeaf Inc.,1,Professional certain.,2024-09-10,2024-09-10,38,40.7,1.1,41.8
P005,lettuce,Vegetables,67,1.1,GreenLeaf Inc.,3,Exist police hope.,2024-08-19,2024-08-20,70,73.7,3.3,77
P002,milk 2l,Dairy,16,3.5,DairyBest Inc.,0,Hope yes light.,2025-05-23,2025-05-21,16,56,0,56
P001,bananas,Fruits,25,0.45,Agrifoods Inc.,1,It drop.,2023-06-01,2023-06-02,26,11.25,0.45,11.7
P005,lettuce,Vegetables,38,1.1,GreenLeaf Inc.,3,Experience.,2025-04-15,2025-04-13,41,41.8,3.3,45.1
P005,lettuce,Vegetables,57,1.1,GreenLeaf Inc.,4,Close debate.,2025-02-18,2025-02-17,61,62.7,4.4,67.1
P007,eggs dozen,Dairy,78,4,DairyBest Inc.,4,Several break prove.,2024-10-30,2024-10-30,82,312,16,328
P002,milk 2l,Dairy,45,3.5,DairyBest Inc.,1,Whose memory.,2023-07-23,2023-07-23,46,157.5,3.5,161
P004,bread-white,Bakery,51,2.15,BakeHouse Inc.,5,Laugh.,2023-01-07,2023-01-05,56,109.65,10.75,120.4
P001,bananas,Fruits,41,0.45,Agrifoods Inc.,4,Which toward election save.,2023-01-27,2023-01-25,45,18.45,1.8,20.25
P001,bananas,Fruits,29,0.45,Agrifoods Inc.,5,You various into.,2025-04-13,2025-04-11,34,13.05,2.25,15.3
P002,milk 2l,Dairy,55,3.5,DairyBest Inc.,3,Or season pressure.,2024-02-28,2024-02-28,58,192.5,10.5,203
P007,eggs dozen,Dairy,13,4,DairyBest Inc.,4,Question above animal.,2023-02-16,2023-02-14,17,52,16,68
P006,tomatoes,Vegetables,56,1.25,GreenLeaf Inc.,5,Visit those usually.,2024-12-03,2024-12-04,61,70,6.25,76.25
P005,lettuce,Vegetables,34,1.1,GreenLeaf Inc.,4,Attention effort add.,2024-11-06,2024-11-07,38,37.4,4.4,41.8
P005,lettuce,Vegetables,11,1.1,GreenLeaf Inc.,3,Low she human.,2024-01-31,2024-02-01,14,12.1,3.3,15.4
P005,lettuce,Vegetables,30,1.1,GreenLeaf Inc.,4,In population.,2023-02-19,2023-02-18,34,33,4.4,37.4
P005,lettuce,Vegetables,67,1.1,GreenLeaf Inc.,1,Charge fine head.,2025-03-07,2025-03-05,68,73.7,1.1,74.8
P002,milk 2l,Dairy,17,3.5,DairyBest Inc.,2,Base plan.,2023-05-08,2023-05-07,19,59.5,7,66.5
P005,lettuce,Vegetables,44,1.1,GreenLeaf Inc.,4,Strong opportunity west.,2024-04-13,2024-04-11,48,48.4,4.4,52.8
P004,bread-white,Bakery,27,2.15,BakeHouse Inc.,1,Wonder.,2024-12-08,2024-12-09,28,58.05,2.15,60.2
P006,tomatoes,Vegetables,48,1.25,GreenLeaf Inc.,5,Safe sign.,2025-01-16,2025-01-14,53,60,6.25,66.25
P006,tomatoes,Vegetables,11,1.25,GreenLeaf Inc.,1,Century character name.,2023-01-26,2023-01-25,12,13.75,1.25,15
